segmento_id,osm_via_id,rodovia,nome_via,sentido_osm,faixas,velocidade_max_kmh,latitude,longitude,comprimento_segmento_m,distancia_vegetacao_m,tipo_vegetacao,osm_vegetacao_tipo,osm_vegetacao_id,score_prioridade,prioridade_inspecao
849,220925487,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0386245,-47.0681809,62.1,329.6,wood,way,1094356582,15.0,baixa
850,220925487,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0382302,-47.0685598,55.0,370.1,wood,way,1094356582,15.0,baixa
851,220925487,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0377613,-47.0689421,75.5,416.6,wood,way,1094356582,15.0,baixa
852,220925487,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0372478,-47.0693115,61.5,467.4,wood,way,1094356582,15.0,baixa
853,220925487,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0364944,-47.0697527,128.9,500.0,sem_feicao_em_500m,,,0.0,baixa
854,220925487,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0346641,-47.070666,319.1,500.0,sem_feicao_em_500m,,,0.0,baixa
855,220925487,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0325758,-47.0716709,188.8,477.4,wood,way,1094356567,15.0,baixa
856,220925487,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0294776,-47.0731662,565.1,159.6,wood,way,1094356578,52.4,media
857,220925487,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0263532,-47.0746658,194.5,81.2,wood,way,1094356578,73.3,alta
858,220925487,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0248182,-47.0754343,181.4,197.6,wood,way,1094356584,42.3,media
859,228603657,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1212006,-46.9896167,380.0,141.7,wood,way,1094351953,57.2,media
860,228603657,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1190028,-46.992088,323.1,249.3,wood,way,1094351938,28.5,baixa
861,228603657,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1169106,-46.9945148,357.2,58.5,wood,way,1094351955,79.4,alta
862,228603657,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1156275,-46.9960628,69.2,32.6,wood,way,1094351955,86.3,alta
863,228603657,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.115232,-46.9966074,72.7,39.3,wood,way,1094351955,84.5,alta
864,228603657,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1148429,-46.9971721,71.7,45.2,wood,way,1094351955,83.0,alta
865,228603657,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1144522,-46.9977756,79.3,95.2,wood,way,1094351955,69.6,media
866,228603657,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1140334,-46.9984656,89.9,107.9,wood,way,1094351955,66.2,media
867,228603657,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1129318,-47.0004951,392.1,99.7,wood,way,1094351968,68.4,media
868,228603657,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1117717,-47.0025366,99.3,212.3,wood,way,1094351955,38.4,baixa
869,228603657,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1112651,-47.0031978,76.9,248.4,wood,way,1094351955,28.8,baixa
870,228603657,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1108407,-47.0036816,59.9,287.6,wood,way,1094351955,18.3,baixa
871,228603657,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1102874,-47.0042276,106.4,343.8,wood,way,1094351955,15.0,baixa
872,228603657,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1092326,-47.0051356,192.9,396.3,grass,way,549133530,5.0,baixa
873,228603657,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1083594,-47.0058744,53.2,293.7,grass,way,549133530,6.7,baixa
874,228603657,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1069216,-47.0070738,349.9,189.3,grass,way,549133530,34.5,baixa
875,228603658,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.122506,-46.9881669,35.0,159.0,wood,way,1094351953,52.6,media
876,228603659,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1228424,-46.988395,35.1,137.4,wood,way,1094351953,58.4,media
877,228603660,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1233192,-46.9878486,118.9,205.9,wood,way,1094351953,40.1,media
878,228603660,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1241205,-46.9869115,142.8,329.3,wood,way,1094351953,15.0,baixa
879,228603660,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.125039,-46.9858505,155.3,357.3,wood,way,1092763922,15.0,baixa
880,228603660,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1258166,-46.9849822,92.6,282.5,wood,way,1092763922,19.7,baixa
881,228603660,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1267984,-46.9838604,224.1,224.3,wood,way,1092763922,35.2,baixa
882,228603660,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1277838,-46.9827601,90.1,178.2,wood,way,1092763922,47.5,media
883,228603660,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1281606,-46.9823692,25.7,176.9,wood,way,1092763922,47.8,media
884,228603660,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1283702,-46.9821627,37.2,183.3,wood,way,1092763922,46.1,media
885,228603660,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.128586,-46.981967,25.3,193.3,wood,way,1092763922,43.5,media
886,228603660,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.128813,-46.9817812,37.8,206.3,wood,way,1092763922,40.0,media
887,228603660,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1291552,-46.9815203,55.1,220.3,wood,way,1092763922,36.2,baixa
888,228603660,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1295591,-46.9812486,50.6,213.8,wood,way,1094352256,38.0,baixa
889,228603660,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.129981,-46.9809998,56.1,180.6,wood,way,1094352103,46.8,media
890,228603660,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1305131,-46.9807235,75.1,132.0,wood,way,1094352103,59.8,media
891,228603660,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1310255,-46.9804935,48.2,107.3,wood,way,1094352103,66.4,media
892,228603660,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1316495,-46.9802668,98.1,123.6,wood,way,1094352103,62.0,media
893,228603660,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.132347,-46.9800268,64.6,175.5,wood,way,1094352103,48.2,media
894,228603660,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1332113,-46.9797358,136.6,244.3,wood,way,1094352103,29.9,baixa
895,228603660,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1348581,-46.9791908,246.2,300.6,wood,way,1094352202,15.0,baixa
896,228603660,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.136213,-46.9787283,69.7,299.9,wood,way,1094352202,15.0,baixa
897,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9120035,-47.178752,512.2,6.8,grass,way,1425941129,83.2,alta
898,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9115452,-47.1755041,160.9,6.1,grass,way,1425941129,83.4,alta
899,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.911288,-47.173687,215.7,5.9,grass,way,1425941129,83.4,alta
900,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9110857,-47.1722044,91.4,6.2,grass,way,1425941129,83.3,alta
901,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9110052,-47.1715375,46.4,6.3,grass,way,1425941129,83.3,alta
902,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9109623,-47.1711116,41.4,6.0,grass,way,1425941129,83.4,alta
903,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9109348,-47.1707179,39.5,6.0,grass,way,1425941129,83.4,alta
904,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9109186,-47.170302,45.8,5.9,grass,way,1425941129,83.4,alta
905,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9109135,-47.169872,42.4,6.2,grass,way,1425941129,83.4,alta
906,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9109155,-47.1694782,38.3,6.1,grass,way,1425941129,83.4,alta
907,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9109289,-47.1690763,44.1,5.9,grass,way,1425941129,83.4,alta
908,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9109599,-47.1686183,50.0,6.3,grass,way,1425941129,83.3,alta
909,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9110037,-47.1681482,46.8,6.0,grass,way,1425941129,83.4,alta
910,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9110594,-47.167692,47.5,5.8,grass,way,1425941129,83.5,alta
911,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9111322,-47.1672266,49.2,6.0,grass,way,1425941129,83.4,alta
912,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.911226,-47.1667314,54.3,6.1,grass,way,1425941129,83.4,alta
913,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9113437,-47.1661976,58.1,6.3,grass,way,1425941129,83.3,alta
914,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.91148,-47.16567,54.2,6.2,grass,way,1425941129,83.4,alta
915,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9116214,-47.1651861,49.8,6.2,grass,way,1425941129,83.3,alta
916,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9117743,-47.1647138,52.7,5.7,grass,way,1425941129,83.5,alta
917,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9119617,-47.1642098,58.6,6.2,grass,way,1425941129,83.3,alta
918,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9121652,-47.1637191,51.6,6.5,grass,way,1425941129,83.3,alta
919,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9123739,-47.163255,54.2,6.2,grass,way,1425941129,83.3,alta
920,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9126146,-47.1627666,59.3,6.2,grass,way,1425941129,83.4,alta
921,308994915,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.913994,-47.160167,555.3,6.0,grass,way,1425941129,83.4,alta
922,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9122854,-47.1823757,145.1,6.7,grass,way,1413364018,83.2,alta
923,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9124355,-47.1834285,73.2,5.8,grass,way,1413364018,83.5,alta
924,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9125151,-47.1841346,72.6,6.3,grass,way,1413364018,83.3,alta
925,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9125738,-47.184921,89.1,6.5,grass,way,1413364018,83.3,alta
926,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9126029,-47.1855892,48.0,6.0,grass,way,1413364018,83.4,alta
927,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9126054,-47.1860097,38.2,6.0,grass,way,1413364018,83.4,alta
928,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9125973,-47.1863673,35.1,6.1,grass,way,1413364018,83.4,alta
929,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9125806,-47.1866966,32.5,6.3,grass,way,1413364018,83.3,alta
930,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9125592,-47.1870133,32.6,6.6,grass,way,1413364018,83.2,alta
931,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9125333,-47.1873452,35.6,6.2,grass,way,1413364018,83.3,alta
932,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.912497,-47.1877022,37.9,6.3,grass,way,1413364018,83.3,alta
933,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9124439,-47.1881112,46.7,6.1,grass,way,1413364018,83.4,alta
934,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9123827,-47.1885202,38.2,6.0,grass,way,1413364018,83.4,alta
935,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9123234,-47.1888721,35.1,6.0,grass,way,1413364018,83.4,alta
936,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9122526,-47.189234,40.7,6.0,grass,way,1413364018,83.4,alta
937,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9121587,-47.1896425,45.6,6.0,grass,way,1413364018,83.4,alta
938,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9120516,-47.190066,44.4,6.2,grass,way,1413364018,83.4,alta
939,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.91194,-47.1904681,41.6,6.2,grass,way,1413364018,83.4,alta
940,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9118119,-47.1908828,48.0,6.4,grass,way,1413364018,83.3,alta
941,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9116699,-47.1913038,43.9,6.3,grass,way,1413364018,83.3,alta
942,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9115256,-47.1916973,42.9,6.2,grass,way,1413364018,83.3,alta
943,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.911372,-47.1920923,45.0,6.0,grass,way,1413364018,83.4,alta
944,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9111822,-47.1925404,56.1,6.0,grass,way,1413364018,83.4,alta
945,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9109709,-47.192997,48.6,5.5,grass,way,1413364018,83.5,alta
946,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9107755,-47.1933892,42.7,5.3,grass,way,1413364018,83.6,alta
947,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9105589,-47.1937933,53.0,5.3,grass,way,1413364018,83.6,alta
948,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9103392,-47.1941788,39.8,5.1,grass,way,1413364018,83.7,alta
949,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9101391,-47.1945068,40.8,4.7,grass,way,1413364017,83.7,alta
950,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9096381,-47.1952681,150.9,5.5,grass,way,1413364017,83.5,alta
951,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9090408,-47.1961537,74.0,4.5,grass,way,1413364017,83.8,alta
952,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9083898,-47.1971031,168.5,4.2,grass,way,1413364016,83.9,alta
953,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9074147,-47.1985045,191.3,5.1,grass,way,1413364016,83.6,alta
954,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9064318,-47.199917,171.3,5.7,grass,way,1413364016,83.5,alta
955,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9055387,-47.2012158,160.7,5.4,grass,way,1413364016,83.5,alta
956,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9045748,-47.2026145,197.1,6.1,grass,way,1413364016,83.4,alta
957,308994917,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9038546,-47.2036627,70.7,6.4,grass,way,1413364016,83.3,alta
958,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8784136,-47.2494387,88.8,6.1,grass,way,1424893619,83.4,alta
959,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8789394,-47.2487842,89.1,4.9,grass,way,1424893619,83.7,alta
960,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8793711,-47.2481978,64.7,5.9,grass,way,1424893619,83.4,alta
961,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8796769,-47.2477371,51.7,6.2,grass,way,1424893619,83.4,alta
962,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8799203,-47.2473325,47.4,5.5,grass,way,1424893619,83.5,alta
963,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8801328,-47.2469596,42.4,5.6,grass,way,1424893619,83.5,alta
964,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8803347,-47.2465876,46.1,6.1,grass,way,1424893619,83.4,alta
965,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8805116,-47.2462353,36.1,6.2,grass,way,1424893619,83.4,alta
966,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8807002,-47.2458252,57.8,5.9,grass,way,1424893619,83.4,alta
967,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8808898,-47.2453915,40.6,6.4,grass,way,1424893619,83.3,alta
968,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8810259,-47.2450422,37.2,6.1,grass,way,1424893619,83.4,alta
969,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8811654,-47.2446511,48.7,5.5,grass,way,1424893619,83.5,alta
970,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8812953,-47.2442776,33.0,6.0,grass,way,1424893619,83.4,alta
971,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8814044,-47.2439289,42.4,6.2,grass,way,1424893619,83.4,alta
972,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8815109,-47.2435552,37.8,6.3,grass,way,1424893619,83.3,alta
973,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8816062,-47.2431825,41.5,6.1,grass,way,1424893619,83.4,alta
974,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8817019,-47.2427735,45.0,6.1,grass,way,1424893619,83.4,alta
975,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8817942,-47.2423285,48.5,6.2,grass,way,1424893619,83.3,alta
976,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8818758,-47.2418817,44.8,6.1,grass,way,1424893619,83.4,alta
977,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8820519,-47.2408891,162.3,6.2,grass,way,1424893619,83.3,alta
978,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8822232,-47.2399111,41.6,6.3,grass,way,1424893619,83.3,alta
979,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8823038,-47.2394558,53.4,6.4,grass,way,1424893619,83.3,alta
980,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8824362,-47.238683,107.7,6.1,grass,way,1424893619,83.4,alta
981,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8827175,-47.2370305,236.6,5.5,grass,way,1424893619,83.5,alta
982,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8830163,-47.2353486,114.3,6.3,grass,way,1424893619,83.3,alta
983,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8831824,-47.2345258,58.3,6.0,grass,way,1425101947,83.4,alta
984,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8832961,-47.2340684,38.7,5.8,grass,way,1425101947,83.5,alta
985,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8834011,-47.2337155,37.3,5.7,grass,way,1425101947,83.5,alta
986,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8835176,-47.2333865,35.0,5.5,grass,way,1425101947,83.5,alta
987,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8836479,-47.233074,35.3,5.8,grass,way,1425101947,83.5,alta
988,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8837988,-47.232754,38.4,6.0,grass,way,1425101947,83.4,alta
989,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8839771,-47.2324214,40.5,6.4,grass,way,1425101947,83.3,alta
990,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8841476,-47.2321331,29.7,5.6,grass,way,1425101947,83.5,alta
991,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8843094,-47.231886,32.5,5.5,grass,way,1425101947,83.5,alta
992,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8845129,-47.2316134,39.5,5.9,grass,way,1425101947,83.4,alta
993,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8847472,-47.23133,38.6,5.7,grass,way,1425101947,83.5,alta
994,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8850331,-47.2310237,50.8,6.4,grass,way,1425101947,83.3,alta
995,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8853046,-47.2307546,31.0,5.6,grass,way,1425101947,83.5,alta
996,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8855159,-47.2305629,30.3,5.4,grass,way,1425101947,83.6,alta
997,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8857244,-47.2303901,28.1,4.9,grass,way,1425101947,83.7,alta
998,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8859421,-47.2302312,30.3,5.3,grass,way,1425101947,83.6,alta
999,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.886179,-47.2300749,31.3,6.1,grass,way,1425101947,83.4,alta
1000,308994918,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8864295,-47.2299211,32.7,6.0,grass,way,1425101947,83.4,alta
1001,308994919,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9121526,-47.1814587,45.1,23.3,grass,way,1425941129,78.8,alta
1002,308994924,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9123772,-47.1814313,42.9,24.1,grass,way,1425941129,78.6,alta
1003,308994927,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.9283774,-47.1290319,188.4,8.1,grass,way,1413364012,82.9,alta
1004,308994927,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.9273815,-47.1292741,38.6,8.3,grass,way,1413364012,82.8,alta
1005,308994927,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.9266666,-47.1294798,125.9,7.2,grass,way,1413364012,83.1,alta
1006,308994930,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9229688,-47.1314011,38.6,4.0,grass,way,1413364012,83.9,alta
1007,308994930,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9226906,-47.1316744,44.9,4.2,grass,way,1413364012,83.9,alta
1008,308994930,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9223919,-47.1320054,50.1,5.6,grass,way,1413364012,83.5,alta
1009,308994930,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9221205,-47.1323424,41.7,6.0,grass,way,1413364012,83.4,alta
1010,308994930,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9218986,-47.1326567,39.5,6.1,grass,way,1413364012,83.4,alta
1011,328899205,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.213767,-46.9201864,76.0,481.7,meadow,way,615413393,10.0,baixa
1012,328899205,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2141131,-46.919769,38.9,441.1,meadow,way,615413393,10.0,baixa
1013,328899205,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2147578,-46.9189272,185.1,365.2,meadow,way,615413393,10.0,baixa
1014,328899205,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.216189,-46.9170223,317.8,244.5,meadow,way,615413393,24.8,baixa
1015,328899205,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2176729,-46.9150422,204.4,340.0,meadow,way,615413393,10.0,baixa
1016,328899205,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2191454,-46.9130841,312.7,435.0,wood,way,1017177423,15.0,baixa
1017,328899206,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2134506,-46.9205582,27.6,486.3,wood,way,1086211823,15.0,baixa
1018,328899211,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2128566,-46.920609,44.8,427.1,wood,way,1086211823,15.0,baixa
1019,328899211,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2123561,-46.9211311,109.5,404.4,wood,way,1086211823,15.0,baixa
1020,328899211,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2114689,-46.9219903,154.7,393.0,wood,way,1086211823,15.0,baixa
1021,328899211,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2105153,-46.9228322,118.5,390.8,wood,way,1086211823,15.0,baixa
1022,328899211,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2096119,-46.9235386,128.9,381.5,wood,way,1086211823,15.0,baixa
1023,328899211,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2087719,-46.9241461,95.4,369.0,wood,way,1086211823,15.0,baixa
1024,328899211,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2079774,-46.9246598,110.2,352.4,wood,way,1086211823,15.0,baixa
1025,328899211,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2072347,-46.9250982,77.7,340.1,wood,way,1086211823,15.0,baixa
1026,328899211,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2063105,-46.9255826,150.5,321.2,wood,way,1086203968,15.0,baixa
1027,328899211,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2053347,-46.9260522,86.9,270.5,wood,way,1086203968,22.9,baixa
1028,328899211,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.204741,-46.9263043,54.9,252.4,wood,way,1086203968,27.7,baixa
1029,328899211,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2043521,-46.9264585,37.1,235.2,wood,way,1086203968,32.3,baixa
1030,328899211,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2036054,-46.9267253,137.7,212.7,wood,way,1086203968,38.3,baixa
1031,328899211,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2019715,-46.9272859,243.3,204.1,wood,way,1086203968,40.6,media
1032,328899211,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2002729,-46.9278618,152.4,93.2,wood,way,1086203965,70.1,alta
1033,328899212,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2130815,-46.9203592,26.7,440.8,wood,way,1086211823,15.0,baixa
1034,340380984,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2482672,-46.8777152,43.3,12.6,grass,way,1412886611,81.6,alta
1035,340380985,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2478986,-46.8781066,71.3,8.8,grass,way,1413149395,82.6,alta
1036,340380985,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2473255,-46.8786877,102.9,10.4,grass,way,1413149395,82.2,alta
1037,340380985,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2462474,-46.8796801,211.3,10.6,grass,way,1413149395,82.2,alta
1038,340380985,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2447752,-46.8808997,200.4,7.1,grass,way,1413149395,83.1,alta
1039,340380985,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2435631,-46.881861,133.2,6.8,grass,way,1413149395,83.2,alta
1040,340380985,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2426441,-46.882667,129.4,4.8,grass,way,1413149395,83.7,alta
